File,Result,trivial,seahorn_time,total
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux.o:2/15,error: to llvm dialect conversion failed,,,0.66user 0.43system 0:01.09elapsed 100%CPU (0avgtext+0avgdata 89580maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux.o:2/17,0,0,BRUNCH_STAT seahorn_total 3.00,7.93user 0.47system 0:08.40elapsed 100%CPU (0avgtext+0avgdata 116176maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux.o:2/19,1,0,BRUNCH_STAT seahorn_total 0.08,9.06user 0.55system 0:09.61elapsed 100%CPU (0avgtext+0avgdata 96672maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux.o:2/7,error: seahorn timeout,,,8.66user 0.30system 0:15.61elapsed 57%CPU (0avgtext+0avgdata 94748maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux.o:2/10,error: to llvm dialect conversion failed,,,0.26user 0.15system 0:00.42elapsed 100%CPU (0avgtext+0avgdata 67888maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux.o:from-netdev,1,0,BRUNCH_STAT seahorn_total 0.14,0.83user 0.17system 0:01.00elapsed 100%CPU (0avgtext+0avgdata 97860maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1_1.o:2/1,1,0,BRUNCH_STAT seahorn_total 0.07,0.71user 0.17system 0:00.88elapsed 100%CPU (0avgtext+0avgdata 92984maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1_1.o:2/21,0,0,BRUNCH_STAT seahorn_total 0.66,3.14user 0.37system 0:03.50elapsed 100%CPU (0avgtext+0avgdata 101116maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1_1.o:2/16,error: to llvm dialect conversion failed,,,0.78user 0.46system 0:01.23elapsed 100%CPU (0avgtext+0avgdata 92488maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1_1.o:2/18,error: to llvm dialect conversion failed,,,0.16user 0.10system 0:00.26elapsed 100%CPU (0avgtext+0avgdata 62760maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1_1.o:2/24,error: to llvm dialect conversion failed,,,0.67user 0.42system 0:01.09elapsed 100%CPU (0avgtext+0avgdata 89280maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1_1.o:2/20,0,0,BRUNCH_STAT seahorn_total 0.38,2.57user 0.29system 0:02.86elapsed 100%CPU (0avgtext+0avgdata 100748maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1_1.o:2/15,error: to llvm dialect conversion failed,,,0.78user 0.42system 0:01.21elapsed 100%CPU (0avgtext+0avgdata 90740maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1_1.o:2/17,0,0,BRUNCH_STAT seahorn_total 3.71,9.15user 0.47system 0:09.62elapsed 100%CPU (0avgtext+0avgdata 118408maxresident)k
9.22user 0.46system 0:09.67elapsed 100%CPU (0avgtext+0avgdata 118608maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1_1.o:2/19,error: to llvm dialect conversion failed,,,0.68user 0.39system 0:01.07elapsed 100%CPU (0avgtext+0avgdata 87776maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1_1.o:2/7,error: to llvm dialect conversion failed,,,0.28user 0.13system 0:00.41elapsed 100%CPU (0avgtext+0avgdata 67764maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1_1.o:2/10,error: to llvm dialect conversion failed,,,0.27user 0.16system 0:00.44elapsed 100%CPU (0avgtext+0avgdata 68516maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1_1.o:from-netdev,1,0,BRUNCH_STAT seahorn_total 0.13,0.86user 0.14system 0:01.00elapsed 100%CPU (0avgtext+0avgdata 97820maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1.o:2/1,1,0,BRUNCH_STAT seahorn_total 0.06,0.69user 0.17system 0:00.86elapsed 100%CPU (0avgtext+0avgdata 93688maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1.o:2/21,error: to llvm dialect conversion failed,,,0.11user 0.08system 0:00.19elapsed 100%CPU (0avgtext+0avgdata 61308maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1.o:2/16,error: to llvm dialect conversion failed,,,0.73user 0.42system 0:01.15elapsed 100%CPU (0avgtext+0avgdata 89696maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1.o:2/18,error: to llvm dialect conversion failed,,,0.16user 0.08system 0:00.24elapsed 100%CPU (0avgtext+0avgdata 62488maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1.o:2/24,error: to llvm dialect conversion failed,,,0.70user 0.35system 0:01.05elapsed 100%CPU (0avgtext+0avgdata 87288maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1.o:2/20,0,0,BRUNCH_STAT seahorn_total 0.35,2.41user 0.27system 0:02.68elapsed 100%CPU (0avgtext+0avgdata 99616maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1.o:2/15,error: to llvm dialect conversion failed,,,0.71user 0.41system 0:01.12elapsed 100%CPU (0avgtext+0avgdata 88888maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1.o:2/17,0,0,BRUNCH_STAT seahorn_total 2.95,7.93user 0.49system 0:08.43elapsed 100%CPU (0avgtext+0avgdata 116600maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1.o:2/19,1,0,BRUNCH_STAT seahorn_total 0.08,9.02user 0.62system 0:09.64elapsed 100%CPU (0avgtext+0avgdata 96992maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1.o:2/7,error: seahorn timeout,,,8.66user 0.30system 0:15.58elapsed 57%CPU (0avgtext+0avgdata 95348maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1.o:2/10,error: to llvm dialect conversion failed,,,0.26user 0.17system 0:00.43elapsed 100%CPU (0avgtext+0avgdata 67848maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_dsr_linux_v1.o:from-netdev,1,0,BRUNCH_STAT seahorn_total 0.13,0.86user 0.15system 0:01.01elapsed 100%CPU (0avgtext+0avgdata 97740maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp.o:from-netdev,1,0,BRUNCH_STAT seahorn_total 0.13,0.94user 0.15system 0:01.09elapsed 100%CPU (0avgtext+0avgdata 98084maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux.o:2/1,1,0,BRUNCH_STAT seahorn_total 0.06,0.68user 0.18system 0:00.86elapsed 100%CPU (0avgtext+0avgdata 93536maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux.o:2/16,error: to llvm dialect conversion failed,,,0.70user 0.46system 0:01.15elapsed 100%CPU (0avgtext+0avgdata 89864maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux.o:2/18,error: to llvm dialect conversion failed,,,0.15user 0.09system 0:00.25elapsed 100%CPU (0avgtext+0avgdata 62408maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux.o:2/24,error: to llvm dialect conversion failed,,,0.61user 0.43system 0:01.04elapsed 100%CPU (0avgtext+0avgdata 87700maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux.o:2/15,error: to llvm dialect conversion failed,,,0.73user 0.43system 0:01.16elapsed 100%CPU (0avgtext+0avgdata 88680maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux.o:2/17,0,0,BRUNCH_STAT seahorn_total 2.98,7.93user 0.48system 0:08.40elapsed 100%CPU (0avgtext+0avgdata 116292maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux.o:2/19,1,0,BRUNCH_STAT seahorn_total 0.08,9.06user 0.60system 0:09.66elapsed 100%CPU (0avgtext+0avgdata 96572maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux.o:2/7,error: seahorn timeout,,,9.44user 0.25system 0:15.63elapsed 62%CPU (0avgtext+0avgdata 95044maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux.o:2/10,error: to llvm dialect conversion failed,,,0.32user 0.14system 0:00.46elapsed 100%CPU (0avgtext+0avgdata 68832maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux.o:from-netdev,1,0,BRUNCH_STAT seahorn_total 0.13,0.86user 0.14system 0:01.00elapsed 100%CPU (0avgtext+0avgdata 97800maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux_v1.o:2/1,1,0,BRUNCH_STAT seahorn_total 0.07,0.65user 0.20system 0:00.86elapsed 100%CPU (0avgtext+0avgdata 93656maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux_v1.o:2/16,error: to llvm dialect conversion failed,,,0.76user 0.42system 0:01.18elapsed 100%CPU (0avgtext+0avgdata 90124maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux_v1.o:2/18,error: to llvm dialect conversion failed,,,0.13user 0.11system 0:00.24elapsed 100%CPU (0avgtext+0avgdata 62668maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux_v1.o:2/24,error: to llvm dialect conversion failed,,,0.62user 0.40system 0:01.02elapsed 100%CPU (0avgtext+0avgdata 87196maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux_v1.o:2/15,error: to llvm dialect conversion failed,,,0.71user 0.41system 0:01.12elapsed 100%CPU (0avgtext+0avgdata 89292maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux_v1.o:2/17,0,0,BRUNCH_STAT seahorn_total 2.97,7.88user 0.47system 0:08.35elapsed 100%CPU (0avgtext+0avgdata 116248maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux_v1.o:2/19,1,0,BRUNCH_STAT seahorn_total 0.08,8.97user 0.56system 0:09.52elapsed 100%CPU (0avgtext+0avgdata 96660maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux_v1.o:2/7,error: seahorn timeout,,,9.36user 0.33system 0:15.62elapsed 62%CPU (0avgtext+0avgdata 95236maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux_v1.o:2/10,error: to llvm dialect conversion failed,,,0.26user 0.17system 0:00.44elapsed 100%CPU (0avgtext+0avgdata 68860maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/cilium/bpf_xdp_snat_linux_v1.o:from-netdev,1,0,BRUNCH_STAT seahorn_total 0.14,0.85user 0.16system 0:01.01elapsed 100%CPU (0avgtext+0avgdata 97636maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/invalid/invalid-lddw.o:.text,error: translation failed,,,0.01user 0.01system 0:00.02elapsed 100%CPU (0avgtext+0avgdata 52236maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/cpustat_kern.o:tracepoint/power/cpu_idle,0,0,BRUNCH_STAT seahorn_total 0.13,0.86user 0.19system 0:01.05elapsed 100%CPU (0avgtext+0avgdata 103524maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/cpustat_kern.o:tracepoint/power/cpu_frequency,0,0,BRUNCH_STAT seahorn_total 0.10,0.69user 0.16system 0:00.85elapsed 100%CPU (0avgtext+0avgdata 101788maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/lathist_kern.o:kprobe/trace_preempt_off,0,0,BRUNCH_STAT seahorn_total 0.04,0.39user 0.21system 0:00.60elapsed 100%CPU (0avgtext+0avgdata 100748maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/lathist_kern.o:kprobe/trace_preempt_on,0,0,BRUNCH_STAT seahorn_total 0.06,0.67user 0.18system 0:00.85elapsed 100%CPU (0avgtext+0avgdata 101176maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/lwt_len_hist_kern.o:len_hist,0,0,BRUNCH_STAT seahorn_total 0.05,0.57user 0.16system 0:00.73elapsed 100%CPU (0avgtext+0avgdata 101252maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/map_perf_test_kern.o:kprobe/sys_getuid,1,0,BRUNCH_STAT seahorn_total 0.02,0.44user 0.14system 0:00.58elapsed 100%CPU (0avgtext+0avgdata 91520maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/map_perf_test_kern.o:kprobe/sys_geteuid,1,0,BRUNCH_STAT seahorn_total 0.02,0.41user 0.16system 0:00.57elapsed 100%CPU (0avgtext+0avgdata 91360maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/map_perf_test_kern.o:kprobe/sys_getgid,1,0,BRUNCH_STAT seahorn_total 0.02,0.43user 0.16system 0:00.58elapsed 100%CPU (0avgtext+0avgdata 91144maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/map_perf_test_kern.o:kprobe/sys_getegid,1,0,BRUNCH_STAT seahorn_total 0.02,0.42user 0.16system 0:00.58elapsed 100%CPU (0avgtext+0avgdata 91164maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/map_perf_test_kern.o:kprobe/sys_connect,1,0,BRUNCH_STAT seahorn_total 0.18,1.34user 0.19system 0:01.53elapsed 100%CPU (0avgtext+0avgdata 93456maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/map_perf_test_kern.o:kprobe/sys_gettid,1,0,BRUNCH_STAT seahorn_total 0.04,0.49user 0.17system 0:00.66elapsed 100%CPU (0avgtext+0avgdata 90192maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/map_perf_test_kern.o:kprobe/sys_getpgid,1,0,BRUNCH_STAT seahorn_total 0.03,0.57user 0.15system 0:00.72elapsed 100%CPU (0avgtext+0avgdata 90392maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/map_perf_test_kern.o:kprobe/sys_getppid,1,0,BRUNCH_STAT seahorn_total 0.03,0.56user 0.16system 0:00.72elapsed 100%CPU (0avgtext+0avgdata 90600maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/offwaketime_kern.o:kprobe/try_to_wake_up,1,0,BRUNCH_STAT seahorn_total 0.03,0.43user 0.16system 0:00.58elapsed 100%CPU (0avgtext+0avgdata 91528maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/offwaketime_kern.o:tracepoint/sched/sched_switch,0,0,BRUNCH_STAT seahorn_total 0.08,0.65user 0.17system 0:00.82elapsed 100%CPU (0avgtext+0avgdata 101488maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/sampleip_kern.o:perf_event,1,0,BRUNCH_STAT seahorn_total 0.04,0.43user 0.15system 0:00.58elapsed 100%CPU (0avgtext+0avgdata 91748maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/sockex1_kern.o:socket1,0,0,BRUNCH_STAT seahorn_total 0.04,0.45user 0.17system 0:00.62elapsed 100%CPU (0avgtext+0avgdata 101716maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/sockex2_kern.o:socket2,error: to llvm dialect conversion failed,,,0.03user 0.04system 0:00.08elapsed 101%CPU (0avgtext+0avgdata 58856maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/sockex3_kern.o:socket/3,0,0,BRUNCH_STAT seahorn_total 0.09,0.85user 0.18system 0:01.04elapsed 100%CPU (0avgtext+0avgdata 101836maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/sockex3_kern.o:socket/4,0,0,BRUNCH_STAT seahorn_total 0.12,0.96user 0.20system 0:01.17elapsed 100%CPU (0avgtext+0avgdata 102580maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/sockex3_kern.o:socket/1,1,0,BRUNCH_STAT seahorn_total 0.03,0.42user 0.18system 0:00.60elapsed 100%CPU (0avgtext+0avgdata 91136maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/sockex3_kern.o:socket/2,1,0,BRUNCH_STAT seahorn_total 0.04,0.45user 0.12system 0:00.57elapsed 100%CPU (0avgtext+0avgdata 91176maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/sockex3_kern.o:socket/0,1,0,BRUNCH_STAT seahorn_total 0.03,0.43user 0.15system 0:00.57elapsed 100%CPU (0avgtext+0avgdata 90368maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/sock_flags_kern.o:cgroup/sock1,1,0,BRUNCH_STAT seahorn_total 0.04,0.58user 0.13system 0:00.72elapsed 100%CPU (0avgtext+0avgdata 93304maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/sock_flags_kern.o:cgroup/sock2,1,0,BRUNCH_STAT seahorn_total 0.04,0.47user 0.19system 0:00.66elapsed 100%CPU (0avgtext+0avgdata 92924maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/spintest_kern.o:kprobe/spin_unlock,1,0,BRUNCH_STAT seahorn_total 0.04,0.43user 0.14system 0:00.57elapsed 100%CPU (0avgtext+0avgdata 91720maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/spintest_kern.o:kprobe/spin_lock,1,0,BRUNCH_STAT seahorn_total 0.02,0.41user 0.16system 0:00.57elapsed 100%CPU (0avgtext+0avgdata 91608maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/spintest_kern.o:kprobe/mutex_spin_on_owner,1,0,BRUNCH_STAT seahorn_total 0.02,0.43user 0.15system 0:00.58elapsed 100%CPU (0avgtext+0avgdata 91632maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/spintest_kern.o:kprobe/rwsem_spin_on_owner,1,0,BRUNCH_STAT seahorn_total 0.03,0.41user 0.16system 0:00.57elapsed 100%CPU (0avgtext+0avgdata 91536maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/spintest_kern.o:kprobe/spin_unlock_irqrestore,1,0,BRUNCH_STAT seahorn_total 0.03,0.41user 0.17system 0:00.58elapsed 100%CPU (0avgtext+0avgdata 91752maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/spintest_kern.o:kprobe/_raw_spin_unlock_irqrestore,1,0,BRUNCH_STAT seahorn_total 0.03,0.40user 0.17system 0:00.58elapsed 100%CPU (0avgtext+0avgdata 91424maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/spintest_kern.o:kprobe/_raw_spin_unlock_bh,1,0,BRUNCH_STAT seahorn_total 0.02,0.39user 0.19system 0:00.58elapsed 100%CPU (0avgtext+0avgdata 91596maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/spintest_kern.o:kprobe/_raw_spin_unlock,1,0,BRUNCH_STAT seahorn_total 0.03,0.44user 0.13system 0:00.57elapsed 100%CPU (0avgtext+0avgdata 91672maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/spintest_kern.o:kprobe/_raw_spin_lock_irqsave,1,0,BRUNCH_STAT seahorn_total 0.02,0.39user 0.19system 0:00.57elapsed 100%CPU (0avgtext+0avgdata 91616maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/spintest_kern.o:kprobe/_raw_spin_trylock_bh,1,0,BRUNCH_STAT seahorn_total 0.04,0.42user 0.16system 0:00.58elapsed 100%CPU (0avgtext+0avgdata 91700maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/spintest_kern.o:kprobe/_raw_spin_lock_irq,1,0,BRUNCH_STAT seahorn_total 0.03,0.42user 0.16system 0:00.58elapsed 100%CPU (0avgtext+0avgdata 91424maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/spintest_kern.o:kprobe/_raw_spin_trylock,1,0,BRUNCH_STAT seahorn_total 0.03,0.46user 0.11system 0:00.57elapsed 100%CPU (0avgtext+0avgdata 91608maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/spintest_kern.o:kprobe/_raw_spin_lock,1,0,BRUNCH_STAT seahorn_total 0.03,0.43user 0.15system 0:00.59elapsed 100%CPU (0avgtext+0avgdata 91728maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/spintest_kern.o:kprobe/_raw_spin_lock_bh,1,0,BRUNCH_STAT seahorn_total 0.02,0.40user 0.18system 0:00.58elapsed 100%CPU (0avgtext+0avgdata 91700maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/spintest_kern.o:kprobe/htab_map_update_elem,1,0,BRUNCH_STAT seahorn_total 0.03,0.43user 0.14system 0:00.57elapsed 100%CPU (0avgtext+0avgdata 91532maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/spintest_kern.o:kprobe/__htab_percpu_map_update_elem,1,0,BRUNCH_STAT seahorn_total 0.03,0.43user 0.14system 0:00.57elapsed 100%CPU (0avgtext+0avgdata 91744maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/spintest_kern.o:kprobe/htab_map_alloc,1,0,BRUNCH_STAT seahorn_total 0.04,0.43user 0.15system 0:00.58elapsed 100%CPU (0avgtext+0avgdata 91608maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/syscall_tp_kern.o:tracepoint/syscalls/sys_enter_open,1,0,BRUNCH_STAT seahorn_total 0.02,0.42user 0.17system 0:00.59elapsed 100%CPU (0avgtext+0avgdata 91364maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/syscall_tp_kern.o:tracepoint/syscalls/sys_exit_open,1,0,BRUNCH_STAT seahorn_total 0.03,0.43user 0.14system 0:00.57elapsed 100%CPU (0avgtext+0avgdata 91604maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/task_fd_query_kern.o:kprobe/blk_start_request,1,1,BRUNCH_STAT seahorn_total 0.01,0.38user 0.11system 0:00.49elapsed 100%CPU (0avgtext+0avgdata 89364maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/task_fd_query_kern.o:kretprobe/blk_account_io_completion,1,1,BRUNCH_STAT seahorn_total 0.01,0.35user 0.17system 0:00.52elapsed 100%CPU (0avgtext+0avgdata 89464maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/tcbpf1_kern.o:classifier,1,0,BRUNCH_STAT seahorn_total 0.03,0.47user 0.16system 0:00.63elapsed 100%CPU (0avgtext+0avgdata 91176maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/tcbpf1_kern.o:redirect_xmit,1,0,BRUNCH_STAT seahorn_total 0.02,0.41user 0.13system 0:00.54elapsed 100%CPU (0avgtext+0avgdata 91188maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/tcbpf1_kern.o:redirect_recv,1,0,BRUNCH_STAT seahorn_total 0.02,0.40user 0.15system 0:00.54elapsed 100%CPU (0avgtext+0avgdata 91648maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/tcbpf1_kern.o:clone_redirect_xmit,1,0,BRUNCH_STAT seahorn_total 0.02,0.46user 0.13system 0:00.58elapsed 100%CPU (0avgtext+0avgdata 91636maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/tcbpf1_kern.o:clone_redirect_recv,1,0,BRUNCH_STAT seahorn_total 0.02,0.39user 0.15system 0:00.55elapsed 100%CPU (0avgtext+0avgdata 91712maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/tc_l2_redirect_kern.o:l2_to_iptun_ingress_forward,0,0,BRUNCH_STAT seahorn_total 0.10,0.72user 0.15system 0:00.87elapsed 100%CPU (0avgtext+0avgdata 98024maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/tc_l2_redirect_kern.o:l2_to_iptun_ingress_redirect,0,0,BRUNCH_STAT seahorn_total 0.10,0.67user 0.18system 0:00.86elapsed 100%CPU (0avgtext+0avgdata 97368maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/tc_l2_redirect_kern.o:l2_to_ip6tun_ingress_redirect,0,0,BRUNCH_STAT seahorn_total 0.11,0.78user 0.19system 0:00.96elapsed 100%CPU (0avgtext+0avgdata 97720maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/tc_l2_redirect_kern.o:drop_non_tun_vip,0,0,BRUNCH_STAT seahorn_total 0.06,0.51user 0.15system 0:00.65elapsed 100%CPU (0avgtext+0avgdata 97640maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/tcp_basertt_kern.o:sockops,1,0,BRUNCH_STAT seahorn_total 0.05,0.59user 0.16system 0:00.75elapsed 100%CPU (0avgtext+0avgdata 92388maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/tcp_bufs_kern.o:sockops,1,0,BRUNCH_STAT seahorn_total 0.04,0.52user 0.17system 0:00.69elapsed 100%CPU (0avgtext+0avgdata 91692maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/tcp_clamp_kern.o:sockops,1,0,BRUNCH_STAT seahorn_total 0.05,0.66user 0.14system 0:00.81elapsed 100%CPU (0avgtext+0avgdata 92212maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/tcp_cong_kern.o:sockops,1,0,BRUNCH_STAT seahorn_total 0.04,0.63user 0.16system 0:00.80elapsed 100%CPU (0avgtext+0avgdata 92712maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/tcp_iw_kern.o:sockops,1,0,BRUNCH_STAT seahorn_total 0.03,0.53user 0.18system 0:00.71elapsed 100%CPU (0avgtext+0avgdata 92932maxresident)k
/home/jetafese/btor2mlir/prevail/ebpf-samples/linux/tcp_rwnd_kern.o:sockops,1,0,BRUNCH_STAT seahorn_total 0.04,0.58user 0.18system 0:00.76elapsed 100%CPU (0avgtext+0avgdata 92032maxresident)k
